Hour,Wind Speed
3,3.8253116607666016
4,3.740473985671997
5,3.614079713821411
6,3.5187432765960693
7,3.2229232788085938
8,2.7533466815948486
9,3.2950968742370605
10,3.1055588722229004
11,2.7762372493743896
12,2.477402210235596
13,2.197359800338745
14,2.234837770462036
15,2.410933017730713
16,2.5616049766540527
17,2.7700564861297607
18,3.197474479675293
19,3.5733659267425537
20,3.701027631759644
21,3.7570481300354
22,3.791472434997559
23,3.739326000213623
0,3.688638925552368
1,3.7355010509490967
2,3.555955648422241
3,3.3193209171295166
4,3.1513030529022217
5,2.9455761909484863
6,2.659177541732788
7,2.265941381454468
8,1.8080984354019165
9,1.5816103219985962
10,1.5847779512405396
11,1.6254749298095703
12,1.615561842918396
13,1.5364245176315308
14,1.580014705657959
15,1.6280009746551514
16,1.5389080047607422
17,1.3962202072143557
18,1.3360724449157717
19,1.2694638967514038
20,1.284187078475952
21,1.4201757907867432
22,1.6133935451507568
23,1.8321685791015625
0,2.045648097991944
1,2.211590051651001
2,2.1689627170562744
3,2.0938515663146973
4,2.0235342979431152
5,1.9971531629562376
6,2.2118761539459233
7,2.632503032684326
8,2.4620769023895264
9,2.4640045166015625
10,3.078019618988037
11,3.0102336406707764
12,2.888326406478882
13,2.7796611785888667
14,2.6603446006774902
15,2.519658327102661
16,2.3621420860290527
17,2.1003336906433105
18,1.8794709444046018
19,2.0620522499084477
20,2.564298152923584
21,3.163856744766236
22,3.78291654586792
23,4.444570541381836
0,4.9270973205566415
1,5.0117225646972665
2,4.85504961013794
3,4.52719259262085
4,4.206602096557616
5,3.983920574188232
6,3.817354440689087
7,3.413879871368408
8,3.1851630210876465
9,3.3453273773193364
10,3.4437389373779297
11,3.2707293033599854
12,3.110121965408325
13,3.031785011291504
14,2.9510154724121094
15,2.925286054611206
16,2.9555344581604004
17,2.905424833297729
18,2.7348971366882324
19,2.658297538757324
20,2.353733777999878
21,1.882558226585388
22,1.4074740409851074
23,1.0944509506225586
0,1.0281491279602049
1,1.1226322650909424
2,1.1158814430236816
3,0.9804513454437256
4,0.9349961280822754
5,1.11090350151062
6,1.4653849601745603
7,1.8721729516983032
8,1.8615227937698364
9,2.119058609008789
10,2.3057045936584477
11,2.2921853065490723
12,2.326740026473999
13,2.4128077030181885
14,2.379480361938477
15,2.2631618976593018
16,2.1594514846801762
17,2.1136178970336914
18,2.2025341987609863
19,2.4436676502227783
20,2.742284774780273
21,2.9268269538879395
22,3.0270559787750244
23,3.0686969757080083
0,3.023928165435791
1,2.9320273399353027
2,2.797720193862915
3,2.684722423553467
4,2.416642427444458
5,1.831622004508972
6,1.0086182355880735
7,0.2609285116195679
8,0.3391827344894409
9,0.8515844345092773
10,1.5609134435653689
11,2.280996084213257
12,2.966132164001465
13,3.447131633758545
14,3.8062527179718018
15,4.007160186767578
16,4.090668678283691
17,4.021988391876222
18,3.622160196304321
19,3.47916579246521
20,3.370581865310669
21,3.41865873336792
22,3.721644878387451
23,4.302152633666991
0,5.0295729637146
1,5.442943572998047
2,5.204275608062744
3,4.6715593338012695
4,4.134123802185059
5,3.924673318862915
6,4.034862041473389
7,4.162154197692871
8,4.273463726043701
9,4.247199058532715
10,4.20971155166626
11,4.11373233795166
12,3.9688587188720703
13,3.697324275970459
14,3.41340708732605
15,3.129814624786377
16,2.9684228897094727
17,2.905690193176269
18,3.0275850296020512
19,3.3144476413726807
20,3.4708406925201416
21,3.5601923465728764
22,3.607917308807373
23,3.6144375801086426
0,3.616404056549072
1,3.639257907867432
2,3.5625481605529785
3,3.4805295467376713
4,3.387778759002685
5,3.2635185718536377
6,3.132533550262451
7,2.708364248275757
8,2.535447359085083
9,2.316363573074341
10,2.0611042976379395
11,1.7338650226593018
12,1.395075440406799
13,1.2418562173843384
14,1.1532047986984253
15,1.020835280418396
16,0.9569894075393676
17,0.9243772625923156
18,0.8565587997436523
19,1.2064390182495115
20,1.7553821802139282
21,2.269986391067505
22,2.8185608386993413
