Hour,Wind Speed
11,0.4782561957836151
12,0.43158116936683655
13,0.3797333836555481
14,0.3541395962238312
15,0.31920126080513
16,0.3125683069229126
17,0.3212261497974396
18,0.30753809213638306
19,0.31298819184303284
20,0.323142409324646
21,0.3706178069114685
22,0.42136505246162415
23,0.4482118487358093
0,0.4260952472686768
1,0.39480096101760864
2,0.3696363866329193
3,0.36048489809036255
4,0.3701583445072174
5,0.4007037878036499
6,0.4156941771507263
7,0.38183555006980896
8,0.5051186084747314
9,0.5733373165130615
10,0.6247833371162415
11,0.6343196034431458
12,0.6228413581848145
13,0.5966768860816956
14,0.5481085777282715
15,0.4794375002384186
16,0.4085586369037628
17,0.4567622244358063
18,0.5079120397567749
19,0.5248167514801025
20,0.5649370551109314
21,0.606937050819397
22,0.6588930487632751
23,0.6979876756668091
0,0.7117727398872375
1,0.7190704345703125
2,0.6721979379653931
3,0.6186981201171875
4,0.5874761343002319
5,0.56577068567276
6,0.5437663197517395
7,0.5271163582801819
8,0.6139963269233704
9,0.6561018228530884
10,0.649803102016449
11,0.6308146119117737
12,0.5980686545372009
13,0.5763534307479858
14,0.5698857307434082
15,0.5737435817718506
16,0.5454381108283997
17,0.5897964239120483
18,0.640792727470398
19,0.6869032979011536
20,0.6999417543411255
21,0.6966469287872314
22,0.6967408061027527
23,0.690640926361084
0,0.675823450088501
1,0.662854015827179
2,0.6317573189735413
3,0.6067935824394226
4,0.5967890620231628
5,0.6380510330200195
6,0.6431718468666077
7,0.6415466666221619
8,0.705306351184845
9,0.7803803086280823
10,0.8543943166732788
11,0.8795368671417236
12,0.8520955443382263
13,0.8432539105415344
14,0.7874191403388977
15,0.7106888294219971
16,0.6504473090171814
17,0.6569570899009705
18,0.6846635341644287
19,0.6980193257331848
20,0.6869398951530457
21,0.6619928479194641
22,0.6315799951553345
23,0.5944218039512634
0,0.5615735650062561
1,0.5413455367088318
2,0.5276801586151123
3,0.5218917727470398
4,0.5201144218444824
5,0.5178296566009521
6,0.5147457718849182
7,0.5076013207435608
8,0.5845428705215454
9,0.7006058692932129
10,0.7122731208801271
11,0.6818045973777771
12,0.6599889397621155
13,0.6473177671432495
14,0.646565854549408
15,0.5682632923126221
16,0.5148173570632935
17,0.4987402260303497
18,0.5315465331077576
19,0.5737107396125793
20,0.5888323187828064
21,0.5926927328109741
22,0.5979549884796143
23,0.6051947474479675
0,0.5984382033348083
1,0.5791587829589844
2,0.5441621541976929
3,0.5101981163024902
4,0.4851446747779846
5,0.4718290567398071
6,0.4595053195953369
7,0.4842128157615662
8,0.5482290387153625
9,0.5555993914604187
10,0.5083743333816528
11,0.4483217000961304
12,0.38470110297203053
13,0.33907443284988403
14,0.32357257604599
15,0.3012351989746094
16,0.2871119379997253
17,0.2904830873012543
18,0.303331196308136
19,0.3505750298500061
20,0.3846519291400909
21,0.4053656756877899
22,0.42007315158844
23,0.4170418977737427
0,0.3713304102420807
1,0.33029451966285706
2,0.3178205788135529
3,0.3280959725379944
4,0.3485972285270691
5,0.3648943305015564
6,0.3781349360942841
7,0.395368754863739
8,0.41680556535720825
9,0.3798098862171173
10,0.3467291593551636
11,0.3187634348869324
12,0.2896814048290253
13,0.258465588092804
14,0.2907208800315857
15,0.34965309500694275
16,0.38831591606140137
17,0.4091825783252716
18,0.4732986390590668
19,0.5337706804275513
20,0.5650750994682312
21,0.5644075274467468
22,0.5406022071838379
23,0.5311865210533142
0,0.5282843708992004
1,0.5354518890380859
2,0.508037269115448
3,0.4749949276447296
4,0.4488457441329956
5,0.4269718825817108
6,0.40426719188690186
7,0.3971498906612396
8,0.39578336477279663
9,0.3656876087188721
10,0.34551379084587097
11,0.3557350039482117
12,0.3753714561462401
13,0.3907008171081543
14,0.4524649381637573
15,0.475359171628952
16,0.4366060793399811
17,0.5021082162857056
18,0.56633061170578
19,0.610206663608551
20,0.6086052656173706
21,0.5769557952880859
22,0.5625605583190918
23,0.5664994120597839
0,0.5717484951019287
1,0.5773282051086426
2,0.5644316077232361
3,0.5493402481079102
4,0.5398746728897095
5,0.5357363820075989
6,0.5322027206420898
7,0.5412009358406067
8,0.6000191569328308
9,0.6126255989074707
10,0.6175066232681274
11,0.6177860498428345
12,0.5981461405754089
13,0.5607406497001648
14,0.5474597811698914
15,0.5066388249397278
16,0.4375379979610443
17,0.4706207811832428
18,0.5089123845100403
19,0.5313854217529297
20,0.5214122533798218
21,0.5090166330337524
22,0.52906334400177
23,0.5536810159683228
0,0.5689845681190491
1,0.5776305198669434
2,0.5532041788101196
3,0.5156806707382202
4,0.4858531951904297
5,0.4633096754550934
6,0.4428612291812897
7,0.44122347235679626
8,0.500623345375061
9,0.5083937048912048
10,0.49017426371574396
11,0.452253520488739
12,0.4131684899330139
13,0.38487064838409424
14,0.4021730124950409
15,0.39336243271827703
16,0.4076637327671051
17,0.4377342164516449
18,0.4727470874786377
19,0.4909848868846893
20,0.469580590724945
21,0.43564823269844055
22,0.44360706210136414
23,0.4648050367832184
0,0.4834333658218384
1,0.4927474558353424
2,0.4608292579650879
3,0.4383777678012848
4,0.424783855676651
5,0.4200212061405182
6,0.4225135147571564
7,0.4723973870277405
8,0.5199627280235289
9,0.5295349359512329
10,0.5102825760841371
11,0.4742462038993835
12,0.4077207148075104
13,0.3304722309112549
14,0.3143308162689209
15,0.31823495030403137
16,0.3455022871494293
17,0.4126611649990082
18,0.4740884900093079
19,0.496987134218216
20,0.4515858590602875
21,0.3967094421386719
22,0.3630202114582062
23,0.3402324914932251
0,0.3209163546562195
1,0.3069776296615601
2,0.3125741183757782
3,0.3256511092185974
4,0.3288712501525879
5,0.3116932213306427
6,0.3021635711193085
7,0.3390175402164459
8,0.3662315309047699
9,0.3733603358268738
10,0.37358713150024414
11,0.3682413101196289
12,0.3462105393409729
13,0.31684985756874084
14,0.2813895642757416
15,0.24816063046455386
16,0.22287093102931976
17,0.19647271931171414
18,0.12863513827323916
19,0.1328520029783249
20,0.13839764893054962
21,0.1676003783941269
22,0.21865013241767886
23,0.2860724627971649
0,0.3366409540176392
1,0.34011343121528625
2,0.3130537271499634
3,0.3035455942153931
4,0.3198891580104828
5,0.3374718129634857
6,0.3644657731056213
7,0.3989338576793671
8,0.4575740098953247
9,0.496870219707489
10,0.4926885664463043
11,0.4657965302467346
12,0.4249098300933838
13,0.3443386852741241
14,0.280188262462616
15,0.20522084832191467
16,0.13626383244991302
17,0.13874468207359314
18,0.15378014743328094
19,0.1398259699344635
20,0.22503447532653809
21,0.356138288974762
22,0.438705325126648
23,0.4660860002040863
0,0.4662152528762818
1,0.4627707898616791
2,0.4447738230228424
3,0.4291526973247528
4,0.42620792984962463
5,0.4241882264614105
6,0.4179395437240601
7,0.4305567741394043
8,0.5306004285812378
9,0.5574755668640137
10,0.5743938684463501
11,0.5903087854385376
12,0.5923275947570801
13,0.6053846478462219
14,0.5923337340354919
15,0.5058888792991638
16,0.4546214044094086
17,0.4272720813751221
18,0.4601198136806488
19,0.5547245740890503
20,0.5925116539001465
21,0.5576594471931458
22,0.4954779446125031
23,0.4625546038150787
0,0.4324991106987
1,0.4138604104518889
2,0.4094952344894409
3,0.42941778898239136
4,0.4573971629142761
5,0.4865016639232636
6,0.5068367719650269
7,0.5705210566520691
8,0.6608460545539856
9,0.658945620059967
10,0.6549514532089233
11,0.6450662016868591
12,0.6322458386421204
13,0.633767306804657
14,0.6510871648788452
15,0.6277483701705933
16,0.5383388400077821
17,0.5611332058906555
18,0.6114515066146851
19,0.6515427231788635
20,0.6451075673103333
21,0.6186124086380005
22,0.5873559713363647
23,0.5447031259536743
0,0.4975020885467529
1,0.4526845812797546
2,0.4478994011878967
3,0.4759516716003418
4,0.5187402367591858
5,0.5605936646461487
6,0.5815950036048889
7,0.6477257609367371
8,0.7278289198875427
9,0.7413380742073059
10,0.7252822518348694
11,0.6997724175453186
12,0.6589919924736023
13,0.6179408431053162
14,0.6229929924011229
15,0.6040562391281128
16,0.4701380133628845
17,0.4665147662162781
18,0.5037119388580322
19,0.5322136878967285
20,0.5469714403152466
21,0.5211091041564941
22,0.488946795463562
23,0.4637120962142944
0,0.4441674649715424
1,0.4380176961421967
2,0.4258914291858673
3,0.423527866601944
4,0.42866501212120056
5,0.4383445084095001
6,0.4368596076965332
7,0.43448469042778015
8,0.5317939519882202
9,0.5426028966903687
10,0.5408601760864258
11,0.5297765135765076
12,0.5263444185256958
13,0.5277945399284363
14,0.5771144032478333
15,0.6024592518806458
16,0.5261623263359071
17,0.5796767473220825
18,0.652388334274292
19,0.6860940456390381
20,0.6936216354370117
21,0.6953913569450378
22,0.6760638356208801
23,0.642604649066925
0,0.6071677803993225
1,0.5757835507392883
2,0.5597609877586365
3,0.5607730746269226
4,0.568726658821106
5,0.5761536955833435
6,0.5794533491134644
7,0.5772603750228882
8,0.7034783363342285
9,0.7009801864624023
10,0.6773465275764465
11,0.6158204674720764
12,0.5363203883171082
13,0.4513353109359741
14,0.4291003942489624
15,0.4347144663333893
16,0.4256037175655365
17,0.4217446446418762
18,0.4570168554782867
19,0.5119497179985046
20,0.5347482562065125
21,0.5388800501823425
22,0.5278577208518982
23,0.5289368629455566
0,0.5347388386726379
1,0.5307567715644836
2,0.5226490497589111
3,0.5167285799980164
4,0.5239530801773071
5,0.5367992520332336
6,0.5469526052474976
7,0.6122198700904846
8,0.6846777200698853
9,0.6770688891410828
10,0.6594521999359131
11,0.6351532936096191
12,0.5989016890525818
13,0.5600563287734985
14,0.5356223583221436
15,0.4975836277008057
16,0.4423538446426392
17,0.3880534470081329
18,0.3791811168193817
19,0.3915693759918213
20,0.4270360469818115
21,0.4776158928871155
22,0.5073136687278748
23,0.5130299329757689
0,0.4953252375125885
1,0.4966916739940643
2,0.48382660746574396
3,0.4752435684204102
4,0.4727177917957306
5,0.4866941273212433
6,0.4904194474220276
7,0.6106189489364624
8,0.7117541432380676
9,0.7084857225418091
10,0.6710764169692993
11,0.6241777539253235
12,0.5585024952888489
13,0.4927231371402741
14,0.4581358730792999
15,0.4261772930622101
16,0.3634527027606964
17,0.30490994453430176
18,0.2451352924108505
19,0.2267875820398331
20,0.20632703602313995
21,0.1756976693868637
22,0.15494219958782196
23,0.16838541626930234
0,0.20317324995994568
1,0.24376562237739566
2,0.3354017734527588
3,0.426765650510788
4,0.478060781955719
5,0.4890575408935547
6,0.4867208898067474
7,0.5358096957206726
8,0.6991905570030212
9,0.7531890869140625
10,0.7797447443008423
11,0.7905521988868713
12,0.8024322390556335
13,0.802128791809082
14,0.7952051758766174
15,0.7623953819274902
16,0.6329448223114014
17,0.5522263050079346
18,0.5690407752990723
19,0.5898904800415039
20,0.6102939248085022
21,0.6261405348777771
22,0.6586730480194092
23,0.6926869750022888
0,0.7130445241928101
1,0.7298222184181213
2,0.7102118134498596
3,0.6834686398506165
4,0.6789588332176208
5,0.7386910915374756
6,0.6981815695762634
7,0.8031906485557556
8,0.8771441578865051
9,0.8719691038131714
10,0.8812494277954102
11,0.9128307104110718
12,0.9037103056907654
13,0.9023486375808716
14,0.9001103639602661
15,0.8769210577011108
16,0.7435083985328674
17,0.6607576012611389
18,0.6717430353164673
19,0.6924732327461243
20,0.6954780220985413
21,0.6935937404632568
22,0.6994995474815369
23,0.7010252475738525
0,0.6837810873985289
1,0.6666968464851379
2,0.6488463282585144
3,0.635175883769989
4,0.6232436299324036
5,0.6136469841003418
6,0.5977882742881775
7,0.6579926609992981
8,0.740559995174408
9,0.7372531294822693
10,0.7373844981193542
11,0.7349620461463928
12,0.727893590927124
13,0.7238416075706482
14,0.7485064268112183
15,0.7636544704437256
16,0.6796450018882751
17,0.59061199426651
18,0.6201070547103882
19,0.6260173320770264
20,0.6621020436286926
21,0.70958411693573
22,0.7411538362503052
23,0.7241763472557068
0,0.6893414258956909
1,0.6686139702796936
2,0.6400978565216064
3,0.616362988948822
4,0.6024761199951172
5,0.5876947045326233
6,0.5625607967376709
7,0.5642727613449097
8,0.6845076680183411
9,0.6749446988105774
10,0.6419386863708496
11,0.5997462868690491
12,0.5559061169624329
13,0.5201072692871094
14,0.4862106144428253
15,0.4605886042118073
16,0.4519776701927185
17,0.4020771086215973
18,0.4677720963954926
19,0.5227904319763184
20,0.5041935443878174
21,0.4566952884197235
22,0.4090947806835175
23,0.3728384673595429
0,0.3627980947494507
1,0.3584660887718201
2,0.3506788909435272
3,0.3586675524711609
4,0.3706439733505249
5,0.3731096982955933
6,0.3648138642311096
7,0.38712695240974426
8,0.4506592452526093
9,0.4490325152873993
10,0.4321003258228302
11,0.4038134515285492
12,0.35118022561073303
13,0.27106040716171265
14,0.1933610439300537
15,0.14935992658138275
16,0.18527790904045105
17,0.2971034049987793
18,0.351878434419632
19,0.35711660981178284
20,0.32457756996154785
21,0.2712812423706055
22,0.1865650862455368
23,0.06520665436983109
0,0.110586017370224
1,0.2402273863554001
2,0.2996645271778107
3,0.3341060876846313
4,0.3596903085708618
5,0.38292595744133
6,0.38904154300689703
7,0.4012314975261688
8,0.4787397384643554
9,0.4948374330997467
10,0.4688970744609833
11,0.4274224042892456
12,0.3943999111652374
13,0.3759292364120483
14,0.3777601718902588
15,0.3694494962692261
16,0.34349364042282104
17,0.29199081659317017
18,0.2873118817806244
19,0.2921555936336517
20,0.26900753378868103
21,0.234678328037262
22,0.22284825146198275
23,0.22148703038692474
0,0.21887218952178955
1,0.22942857444286344
2,0.2682894468307495
3,0.3213569223880768
4,0.3710366189479828
5,0.406932145357132
6,0.42998722195625305
7,0.5044409036636353
8,0.5840702056884766
9,0.5782940983772278
10,0.5518222451210022
11,0.5213347673416138
12,0.4919912219047546
13,0.4665063917636871
14,0.494703471660614
15,0.5430359244346619
16,0.5555013418197632
17,0.4392430186271668
18,0.4487338364124298
19,0.4900546669960022
20,0.5490149855613708
21,0.5873504877090454
22,0.5858914256095886
23,0.5852230787277222
0,0.5898781418800354
1,0.5970084071159363
2,0.5972251892089844
3,0.5972500443458557
4,0.6165227293968201
5,0.6449188590049744
6,0.6712902188301086
7,0.729577362537384
8,0.7728214859962463
9,0.7926375865936279
10,0.7784171104431152
11,0.7377979755401611
12,0.6844500303268433
13,0.6225472092628479
14,0.5928031206130981
15,0.5749288201332092
16,0.5585067868232727
17,0.4617961049079895
18,0.5379838943481445
19,0.5985085964202881
20,0.6098807454109192
21,0.6170740127563477
22,0.637752890586853
23,0.6550620198249817
0,0.6653698682785034
1,0.6693720817565918
2,0.6415560245513916
3,0.6013712286949158
4,0.6180597543716431
5,0.6400222778320312
6,0.658038318157196
7,0.736594021320343
8,0.8593451976776123
9,0.8914921283721924
10,0.8814990520477295
11,0.8562722206115723
12,0.8172995448112488
13,0.7692174911499023
14,0.7451192140579224
15,0.7270787954330444
16,0.6866700649261475
17,0.5325812697410583
18,0.5117433667182922
19,0.5268429517745972
20,0.5448040962219238
21,0.5696383714675903
22,0.6041130423545837
23,0.6299784779548645
0,0.6266729235649109
1,0.6046946048736572
2,0.6015895009040833
3,0.6163225173950195
4,0.6339131593704224
5,0.6535160541534424
6,0.6752330660820007
7,0.7579822540283203
8,0.7359298467636108
9,0.7006000280380249
10,0.6700763106346129
11,0.6265416741371155
12,0.5904751420021057
13,0.5553076267242432
14,0.5711807012557983
15,0.5916889309883118
16,0.5831217169761658
17,0.4701919257640839
18,0.5142413973808289
19,0.5507979989051819
20,0.5684270262718201
21,0.5671895146369934
22,0.5396746397018433
23,0.4918504357337952
0,0.4659762680530548
1,0.4608239531517029
2,0.4424960911273956
3,0.4318077266216278
4,0.4324860870838165
5,0.4376007318496704
6,0.4260206818580627
7,0.425549179315567
8,0.4892506897449493
9,0.5017091631889343
10,0.4961792826652527
11,0.49896147847175604
12,0.4905178248882294
13,0.4633109569549561
14,0.42546194791793823
15,0.3911155760288239
16,0.3508993685245514
17,0.26798397302627563
18,0.1842828392982483
19,0.203510582447052
20,0.28899291157722473
21,0.36577627062797546
22,0.4156245291233063
23,0.43880918622016907
0,0.430987685918808
1,0.4066084921360016
2,0.3741801083087921
3,0.35557934641838074
4,0.3561388254165649
5,0.3685025870800018
6,0.39431196451187134
7,0.3012943565845489
8,0.2532426714897156
9,0.2774519324302673
10,0.3126613199710846
11,0.32664549350738525
12,0.3182075321674347
13,0.30390942096710205
14,0.2756561636924744
15,0.2563144266605377
16,0.24868156015872955
17,0.2533584237098694
18,0.2862216830253601
19,0.3300214409828186
20,0.43008038401603704
21,0.5115101337432861
22,0.5246043801307678
23,0.4779608249664306
0,0.4029423594474793
1,0.3333835005760193
2,0.1985863298177719
3,0.0640828087925911
4,0.06984981894493103
5,0.14960157871246338
6,0.2215103805065155
7,0.17150332033634186
8,0.13372181355953214
9,0.16883674263954165
10,0.1805829554796219
11,0.1983424723148346
12,0.23153069615364075
13,0.271287202835083
14,0.25228291749954224
15,0.18311692774295807
16,0.10259754955768584
17,0.05706511810421944
18,0.24037717282772064
19,0.38096749782562256
20,0.417142391204834
21,0.4092397391796112
22,0.3923404812812805
23,0.37207964062690735
0,0.3598253130912781
1,0.3686721622943878
2,0.3642356097698212
3,0.36710861325263977
4,0.3817162811756134
5,0.40055009722709656
6,0.4175747334957123
7,0.32593661546707153
8,0.32750141620635986
9,0.39238086342811584
10,0.4615312516689301
11,0.5164766311645508
12,0.5675984025001526
13,0.6049888134002686
14,0.6642369031906128
15,0.7060531377792358
16,0.7119064331054688
17,0.5498502254486084
18,0.6006706953048706
19,0.6366761922836304
20,0.6394065618515015
21,0.6197986602783203
22,0.6055284738540649
23,0.5835970640182495
0,0.5534235239028931
1,0.5337912440299988
2,0.505132257938385
3,0.4870946109294891
4,0.4838669300079346
5,0.4879870414733887
6,0.4735147953033447
7,0.4163098633289337
8,0.5518742799758911
9,0.6128121018409729
10,0.6564375758171082
11,0.6562175750732422
12,0.6480239629745483
13,0.6466670632362366
14,0.6564235687255859
15,0.6675678491592407
16,0.6489530801773071
17,0.4970910549163818
18,0.5529452562332153
19,0.6015905141830444
20,0.6349875926971436
21,0.6278427839279175
22,0.5949808359146118
23,0.5802951455116272
0,0.5641372799873352
1,0.5399517416954039
2,0.4911338984966278
3,0.4521529376506805
4,0.4391274750232697
5,0.4411723017692566
6,0.4343384802341461
7,0.34744173288345337
8,0.3931195139884949
9,0.44011127948760986
10,0.4902495741844177
11,0.5189802646636963
12,0.5281690955162048
13,0.5192153453826904
14,0.5024430155754089
15,0.4876535832881928
16,0.4463796317577362
17,0.2875906825065613
18,0.20807015895843506
19,0.18424856662750244
20,0.2678461670875549
21,0.3346844613552093
22,0.36080554127693176
23,0.3695387840270996
0,0.3725757300853729
1,0.3889534771442413
2,0.3524312078952789
3,0.33366939425468445
4,0.35532692074775696
5,0.387619823217392
6,0.40220364928245533
7,0.3070664703845978
8,0.21479062736034396
9,0.2283069640398025
10,0.27347859740257263
11,0.33450645208358765
12,0.3927216529846192
13,0.4470779895782471
14,0.4584714472293854
15,0.4600251615047455
16,0.4597296714782715
17,0.3909283876419067
18,0.5079448819160461
19,0.5828399062156677
20,0.6012664437294006
21,0.5392997860908508
22,0.4917363822460175
23,0.4564019441604614
0,0.4135691523551941
1,0.3964812159538269
2,0.3513990342617035
3,0.32140159606933594
4,0.32665878534317017
5,0.3500606417655945
6,0.3506424129009247
7,0.2994226515293121
8,0.2682935893535614
9,0.22343261539936066
10,0.2271497994661331
11,0.2275252789258957
12,0.21358025074005127
13,0.18788136541843412
14,0.17982833087444305
15,0.1635868400335312
16,0.13964341580867767
17,0.15848493576049805
18,0.28290560841560364
19,0.3804196119308472
20,0.459425300359726
21,0.4962544441223145
22,0.4877638816833496
23,0.4342419803142548
0,0.3607302606105805
1,0.29257240891456604
2,0.13638775050640106
3,0.018935369327664372
4,0.1131809651851654
5,0.17543531954288485
6,0.2248003333806992
7,0.15356172621250153
8,0.107600100338459
9,0.1042575016617775
10,0.1049867644906044
11,0.12056401371955873
12,0.14122456312179565
13,0.15975353121757507
14,0.18045435845851895
15,0.22941608726978305
16,0.3022245764732361
17,0.3670426309108734
18,0.4147708714008331
19,0.4101058542728424
20,0.3662114441394806
21,0.3284268975257873
22,0.3078545033931732
23,0.2908941805362701
0,0.2700284719467163
1,0.24765990674495694
2,0.21084290742874146
3,0.18530389666557312
4,0.18049299716949466
5,0.1783457100391388
6,0.2041865587234497
7,0.20567350089550016
8,0.15660728514194489
9,0.06382438540458679
10,0.0304615069180727
11,0.05317471548914909
12,0.08716478943824768
13,0.11683737486600874
14,0.14459605515003204
15,0.16897670924663544
16,0.20670312643051147
17,0.2805580496788025
18,0.3640826940536499
19,0.3960245847702025
20,0.4370763003826141
21,0.4654950499534607
22,0.4433920681476593
23,0.42688697576522827
0,0.4447466135025024
1,0.4713315069675446
2,0.4047677516937256
3,0.28745734691619873
4,0.19330765306949613
5,0.1422773152589798
6,0.13232943415641785
7,0.09994146227836607
8,0.13623078167438507
9,0.1330193281173706
10,0.07790055125951767
11,0.07436206191778183
12,0.11937206983566286
13,0.16243107616901398
14,0.22580699622631076
15,0.30467212200164795
16,0.3518117666244507
17,0.3931428492069245
18,0.44409534335136414
19,0.4510387778282166
20,0.43494871258735657
21,0.405525416135788
22,0.3682724535465241
23,0.3217521905899048
0,0.2779190838336945
1,0.26312631368637085
2,0.2367355227470398
3,0.1733326017856598
4,0.10289677232503892
5,0.03618287295103073
6,0.02390989288687706
7,0.11678701639175415
8,0.21783240139484408
9,0.23326079547405246
10,0.1966456025838852
11,0.17723235487937927
12,0.1848684698343277
13,0.21394605934619906
14,0.2842737436294556
15,0.3477879464626312
16,0.3499173223972321
17,0.380108654499054
18,0.4100598096847534
19,0.3888415694236755
20,0.3209208548069
21,0.2403827011585236
22,0.18098899722099304
23,0.11751580983400345
0,0.059954278171062476
1,0.07664068788290024
2,0.07605142146348952
3,0.0543375089764595
4,0.07395902276039124
5,0.10396052896976472
6,0.12324119359254836
7,0.14777223765850067
8,0.14631013572216034
9,0.18498285114765167
10,0.2606914341449737
11,0.2869870364665985
12,0.289802223443985
13,0.2779763638973236
14,0.2462257146835327
15,0.179656982421875
16,0.12506446242332458
17,0.1866145431995392
18,0.2876901626586914
19,0.3153518736362457
20,0.2793123722076416
21,0.22379009425640106
22,0.17710910737514496
23,0.12674522399902344
0,0.095863938331604
1,0.16877305507659912
2,0.18593120574951166
3,0.1914898157119751
4,0.1939515918493271
5,0.21190081536769867
6,0.23099440336227414
7,0.2718944251537323
8,0.3988913893699646
9,0.4364360272884369
10,0.4291150569915772
11,0.4292852282524109
12,0.4441043734550476
13,0.4741271138191223
14,0.5037080645561218
15,0.5273798704147339
16,0.4942211508750916
17,0.502426266670227
18,0.5395352840423584
19,0.5596396923065186
20,0.5711969137191772
21,0.5620076656341553
22,0.5318305492401123
23,0.473773866891861
0,0.4090403914451599
1,0.3613945543766022
2,0.3374415934085846
3,0.3266136348247528
4,0.32542097568511963
5,0.3360328674316406
6,0.3466352224349976
7,0.4591692090034485
8,0.5020979642868042
9,0.5266301631927489
10,0.5544302463531494
11,0.5877368450164795
12,0.5992861390113831
13,0.6074166893959045
14,0.5586023926734924
15,0.4911702573299408
16,0.3882670104503632
17,0.318906843662262
18,0.3093237280845642
19,0.3776837587356568
20,0.4752518534660339
21,0.5395863056182861
22,0.5482071042060852
23,0.5201735496520996
0,0.4876298308372498
1,0.4789892733097077
2,0.4809857308864594
3,0.472338616847992
4,0.4593628942966461
5,0.4630236625671386
6,0.4663814902305603
7,0.5551935434341431
8,0.5501535534858704
9,0.5204483866691589
10,0.4837624728679657
11,0.4345675408840179
12,0.3862873613834381
13,0.3406040072441101
14,0.35116860270500183
15,0.367642879486084
16,0.3845533728599548
17,0.3594949841499329
18,0.4100887775421143
19,0.4793939292430878
20,0.5591813325881958
21,0.5986587405204773
22,0.5766253471374512
23,0.5815452337265015
0,0.5932499170303345
1,0.6103829145431519
2,0.5882360935211182
3,0.4885687530040741
4,0.4388118088245392
5,0.4042775332927704
6,0.3825460374355316
7,0.4381151497364044
8,0.4690136909484863
9,0.4537477791309357
10,0.4294934868812561
11,0.3880754113197327
12,0.35500776767730713
13,0.3317532539367676
14,0.2731428444385529
15,0.18762949109077454
16,0.110508531332016
17,0.08171520382165909
18,0.1708199977874756
19,0.2688857316970825
20,0.33507710695266724
21,0.3720330595970154
22,0.3706330955028534
23,0.3360059857368469
0,0.3224096596240997
1,0.31823623180389404
2,0.2862434685230255
3,0.2584323883056641
4,0.2558223903179169
5,0.2622133195400238
6,0.2695267200469971
7,0.2948984503746033
8,0.36928245425224304
9,0.38696053624153137
10,0.38934093713760376
11,0.363235741853714
12,0.3036244511604309
13,0.20460861921310425
14,0.0924677699804306
15,0.07608603686094284
16,0.19167333841323853
17,0.259465366601944
18,0.3038471043109894
19,0.2699264585971832
20,0.20313535630702967
21,0.13123303651809692
22,0.1282426118850708
23,0.17358961701393127
0,0.2085590660572052
1,0.2479386329650879
2,0.2579604387283325
3,0.258634090423584
4,0.27305591106414795
5,0.2906191945075989
6,0.2965578436851501
7,0.3008418679237366
8,0.3511554598808289
9,0.3737781345844269
10,0.3951368927955627
11,0.40563443303108215
12,0.38869473338127136
13,0.33370867371559143
14,0.223086416721344
15,0.17181943356990814
16,0.19843636453151706
17,0.2571299970149994
18,0.279882550239563
19,0.2592909634113312
20,0.15811744332313538
21,0.08368799835443498
22,0.28843969106674194
23,0.4354981780052185
0,0.4853090643882752
1,0.4863301217556
2,0.4613253772258759
3,0.4399400055408478
4,0.43405234813690186
5,0.4339640438556671
6,0.4108195900917053
